# 开心输入法 8105 个常用单字词库
# 频率顺序：wordfreq 3.1.1 中文词频；仅保留拼音引擎支持的汉字。
# 权重：按词频名次线性映射到 10000..1，严格降序。
# 格式：汉字<TAB>权重；拼音由引擎自动生成，以保留多音字全部读音。
拡	1492
摥	1491
旮	1490
桄	1488
楢	1487
泖	1486
滃	1485
漭	1483
潚	1482
煕	1481
珗	1480
璂	1478
痺	1477
綷	1476
缋	1475
翺	1473
腼	1472
舣	1471
舩	1470
茯	1469
蕺	1467
蚱	1466
跎	1465
酽	1464
镤	1462
陧	1461
饹	1460
驒	1459
骢	1457
鹠	1456
倛	1455
倞	1454
咆	1452
唹	1451
嗱	1450
坷	1449
垆	1448
堎	1446
娀	1445
娍	1444
婀	1443
忭	1441
捇	1440
捜	1439
摅	1438
斿	1436
晄	1435
棁	1434
橼	1433
灊	1432
琠	1430
畊	1429
疸	1428
窀	1427
籥	1425
総	1424
蒻	1423
袅	1422
醅	1420
馇	1419
鬘	1418
鯭	1417
廻	1415
昝	1414
暔	1413
柉	1412
榱	1411
沚	1409
泞	1408
瀼	1407
猂	1406
璸	1404
眄	1403
纴	1402
缫	1401
羰	1399
苁	1398
菻	1397
蝙	1396
蠵	1394
鉨	1393
铄	1392
鮈	1391
鮨	1390
鲃	1388
鵺	1387
鹲	1386
𫓧	1385
倢	1383
児	1382
剽	1381
叧	1380
墀	1378
媖	1377
寜	1376
庤	1375
忸	1374
拫	1372
棨	1371
榎	1370
瑭	1369
瘁	1367
癚	1366
県	1365
禥	1364
腙	1362
茌	1361
荖	1360
鍏	1359
雩	1357
馘	1356
騄	1355
黧	1354
呣	1353
喑	1351
嗞	1350
圬	1349
圻	1348
垤	1346
塭	1345
墬	1344
娡	1343
媾	1341
拠	1340
掊	1339
桕	1338
燫	1337
狷	1335
玝	1334
珫	1333
琨	1332
皈	1330
竤	1329
纩	1328
脳	1327
蓐	1325
観	1324
跂	1323
蹂	1322
軚	1320
颧	1319
𫐄	1318
丌	1317
仞	1316
伣	1314
埮	1313
寃	1312
尐	1311
屦	1309
屺	1308
恫	1307
慇	1306
憍	1304
掲	1303
樉	1302
櫆	1301
汧	1299
狃	1298
珏	1297
盦	1296
簃	1295
苾	1293
茓	1292
袓	1291
镩	1290
顗	1288
骘	1287
𫗧	1286
倨	1285
剀	1283
剕	1282
圏	1281
塨	1280
墡	1279
嫜	1277
嵨	1276
庁	1275
悴	1274
愦	1272
憷	1271
揲	1270
璺	1269
聒	1267
舭	1266
菪	1265
蓿	1264
蠃	1262
觏	1261
遶	1260
醍	1259
錧	1258
锊	1256
霎	1255
佶	1254
刎	1253
叒	1251
咴	1250
嚏	1249
堞	1248
壂	1246
嫘	1245
斲	1244
晸	1243
栩	1242
櫈	1240
汭	1239
洊	1238
玢	1237
痿	1235
砘	1234
窕	1233
窿	1232
莶	1230
蟪	1229
褛	1228
诂	1227
诼	1225
豸	1224
辏	1223
锧	1222
阓	1221
髅	1219
鱥	1218
呪	1217
嚜	1216
坩	1214
埻	1213
崟	1212
擭	1211
敩	1209
柷	1208
椆	1207
泶	1206
痝	1204
绨	1203
苒	1202
謦	1201
邋	1200
酞	1198
铔	1197
鯵	1196
龆	1195
匼	1193
卩	1192
婳	1191
尒	1190
悝	1188
扢	1187
枬	1186
柁	1185
棪	1184
楗	1182
槅	1181
槪	1180
滆	1179
疱	1177
瘙	1176
缷	1175
莰	1174
葶	1172
薤	1171
蜢	1170
袪	1169
裃	1167
閟	1166
丄	1165
乬	1164
俌	1163
嗍	1161
墭	1160
壸	1159
尥	1158
屣	1156
廋	1155
恅	1154
拻	1153
掇	1151
旖	1150
昖	1149
桵	1148
泬	1146
濩	1145
玱	1144
癈	1143
砊	1142
綖	1140
緖	1139
绁	1138
腷	1137
艟	1135
蟑	1134
酩	1133
鐬	1132
锬	1130
霑	1129
骉	1128
鲬	1127
鳏	1126
𫚒	1124
儋	1123
嗐	1122
嘌	1121
埏	1119
嬷	1118
孮	1117
戥	1116
扜	1114
抺	1113
捩	1112
榀	1111
歯	1109
氽	1108
洇	1107
渼	1106
潡	1105
烀	1103
玪	1102
琭	1101
瘕	1100
祩	1098
脷	1097
腘	1096
萩	1095
蘧	1093
蚃	1092
蟼	1091
襕	1090
辿	1089
醺	1087
鋐	1086
鲒	1085
鳇	1084
麹	1082
倣	1081
冑	1080
劼	1079
咫	1077
垠	1076
壎	1075
媎	1074
媵	1072
宄	1071
怹	1070
攽	1069
槑	1068
橓	1066
洨	1065
淅	1064
燏	1063
狯	1061
皤	1060
砮	1059
碔	1058
笊	1056
茁	1055
荦	1054
蓁	1053
蜩	1051
衂	1050
袛	1049
躜	1048
陜	1047
鬾	1045
鼱	1044
価	1043
倥	1042
倻	1040
僬	1039
剤	1038
吝	1037
婓	1035
孴	1034
悆	1033
捽	1032
晧	1031
槰	1029
玏	1028
礻	1027
脤	1026
芵	1024
蔟	1023
蜴	1022
袈	1021
辧	1019
醵	1018
釪	1017
鸶	1016
俀	1014
僎	1013
僜	1012
冂	1011
唿	1010
喨	1008
嘧	1007
噍	1006
孱	1005
幪	1003
斻	1002
枵	1001
檎	1000
浛	998
渶	997
炴	996
猊	995
矧	994
硓	992
磲	991
穐	990
筲	989
茈	987
蕤	986
衽	985
觭	984
迾	982
銆	981
霤	980
鲕	979
鲯	977
佻	976
侊	975
卨	974
吥	973
唳	971
嫈	970
屹	969
帤	968
忞	966
昢	965
栦	964
汔	963
滈	961
烝	960
瑯	959
畎	958
痟	956
癎	955
穂	954
簏	953
绠	952
蔸	950
蜈	949
衎	948
觎	947
賍	945
躄	944
遘	943
鐩	942
锠	940
镪	939
鱚	938
鳁	937
乪	936
伬	934
侁	933
俢	932
冽	931
刄	929
噺	928
墁	927
壷	926
娸	924
孭	923
岍	922
巉	921
憺	919
扥	918
枠	917
欷	916
潩	915
燠	913
狅	912
珓	911
眘	910
竩	908
綮	907
耋	906
葙	905
逶	903
鵞	902
𪾢	901
伾	900
坻	898
奡	897
妯	896
嶲	895
庲	894
愯	892
拺	891
杅	890
杸	889
枏	887
棆	886
綪	885
膑	884
舡	882
莛	881
莴	880
葜	879
袆	878
褙	876
躰	875
鍅	874
鐢	873
颣	871
驵	870
鵖	869
𦈏	868
俇	866
俵	865
傈	864
僩	863
刕	861
媿	860
嫰	859
廌	858
戬	857
梴	855
渇	854
炻	853
琫	852
眛	850
秷	849
粣	848
荬	847
躇	845
骖	844
乸	843
仉	842
劁	841
姁	839
嬝	838
嬭	837
徬	836
栝	834
榣	833
泃	832
滉	831
瑍	829
畯	828
礓	827
粞	826
缏	824
羑	823
芛	822
萣	821
蓊	820
藨	818
裣	817
鐤	816
鑴	815
䍁	813
仡	812
剞	811
匜	810
吣	808
圧	807
嵕	806
嶒	805
忮	803
怄	802
扺	801
暟	800
朦	799
毳	797
渿	796
漤	795
狛	794
皦	792
盚	791
盩	790
荂	789
蛑	787
螋	786
酺	785
铓	784
镮	783
偲	781
呻	780
唎	779
埌	778
埥	776
塄	775
憿	774
攉	773
梑	771
権	770
琩	769
瘅	768
盋	766
禋	765
縡	764
罘	763
肭	762
跹	760
鋆	759
鍝	758
阬	757
黟	755
丷	754
佝	753
儇	752
呭	750
圌	749
垰	748
夨	747
妸	746
悕	744
惘	743
昑	742
楪	741
殚	739
湼	738
焞	737
瑧	736
禵	734
筳	733
缞	732
舁	731
荘	729
衤	728
詝	727
遅	726
邙	725
鄫	723
锒	722
髫	721
鲊	720
鼈	718
𫛞	717
𫛶	716
䂵	715
亣	713
侚	712
冫	711
嗥	710
噷	708
埆	707
埶	706
岪	705
忄	704
愎	702
敳	701
旼	700
曚	699
梣	697
氿	696
湲	695
漷	694
牦	692
珒	691
珦	690
甃	689
矼	688
稸	686
臙	685
蹒	684
酖	683
関	681
骒	680
䇲	679
呬	678
唃	676
喈	675
嘥	674
塯	673
幄	671
彅	670
忐	669
暁	668
檵	667
涴	665
潵	664
狲	663
猁	662
玼	660
珌	659
璪	658
甍	657
皷	655
瞀	654
篼	653
籹	652
菂	650
裉	649
镢	648
黙	647
䓕	646
倠	644
囥	643
姃	642
彐	641
悳	639
扃	638
搣	637
栟	636
檇	634
欑	633
瀷	632
熥	631
瑮	630
痳	628
瘼	627
秫	626
箝	625
蠀	623
邘	622
邲	621
酲	620
醠	618
锃	617
锓	616
険	615
亅	613
伈	612
剒	611
哙	610
圴	609
墠	607
従	606
憝	605
戝	604
抔	602
枌	601
枟	600
桾	599
棷	597
椇	596
欐	595
浤	594
焄	593
珙	591
珹	590
瑇	589
甽	588
痷	586
癜	585
瞺	584
祾	583
窅	581
笚	580
篚	579
翃	578
遢	576
鄤	575
酤	574
锼	573
镔	572
魆	570
鸑	569
偆	568
僇	567
冋	565
凃	564
刓	563
刬	562
勠	560
唞	559
寖	558
尟	557
岖	555
嵿	554
廑	553
応	552
擐	551
梛	549
椪	548
泱	547
狓	546
眕	544
眴	543
瞆	542
绖	541
芶	539
菉	538
薷	537
虓	536
蜍	535
貔	533
踨	532
遨	531
鄩	530
鍟	528
鎴	527
鞞	526
飕	525
鲖	523
齢	522
僛	521
匽	520
墣	518
婞	517
屮	516
徉	515
挻	514
摵	512
晥	511
潕	510
澌	509
烚	507
珘	506
瑅	505
癯	504
眚	502
睌	501
碏	500
碶	499
窬	498
縦	496
臞	495
苘	494
藦	493
蚳	491
蜒	490
裰	489
褭	488
雳	486
鲠	485
㶉	484
崀	483
崈	481
愽	480
暦	479
杙	478
栳	477
殽	475
涘	474
燿	473
犼	472
甏	470
疪	469
癿	468
睷	467
筇	465
筭	464
縄	463
荎	462
葺	460
鋕	459
錝	458
錱	457
霫	456
鸪	454
䲢	453
佲	452
塙	451
愫	449
戙	448
抦	447
掭	446
旎	444
晙	443
棜	442
椼	441
欎	440
渉	438
瀞	437
炲	436
璬	435
瘐	433
瘰	432
瘳	431
皕	430
砋	428
祹	427
笣	426
緤	425
缊	423
苜	422
莨	421
菡	420
蟌	419
誸	417
赅	416
鏖	415
鱵	414
伋	412
侒	411
噏	410
夊	409
娠	407
嶅	406
悛	405
愱	404
揵	402
曌	401
檺	400
欉	399
碞	398
礞	396
筌	395
蹀	394
郕	393
酡	391
鉲	390
鍗	389
钂	388
阛	386
鲥	385
冃	384
吅	383
啁	382
夛	380
嵵	379
慓	378
戣	377
攴	375
枻	374
棼	373
楅	372
槺	370
洣	369
犮	368
猲	367
玗	365
甝	364
簒	363
簸	362
翀	361
聀	359
袼	358
覧	357
讧	356
鄮	354
锴	353
韈	352
頞	351
骍	349
嚆	348
垧	347
墕	346
忉	345
恮	343
惛	342
戠	341
柤	340
槚	338
氶	337
璚	336
硚	335
穏	333
繈	332
羙	331
羼	330
荥	328
赒	327
邗	326
锱	325
鲗	324
黩	322
亀	321
亷	320
剳	319
塍	317
塼	316
壌	315
峘	314
崒	312
帡	311
憔	310
挴	309
昚	307
栴	306
棩	305
槱	304
檗	303
歜	301
洎	300
潲	299
牤	298
犏	296
猝	295
珷	294
琋	293
疐	291
盱	290
窋	289
粩	288
綍	287
耰	285
臾	284
茆	283
蓨	282
螽	280
裟	279
訇	278
𫍲	277
俍	275
偪	274
劦	273
咇	272
咺	270
墿	269
婥	268
庒	267
忡	266
拵	264
搋	263
橚	262
潣	261
玊	259
琜	258
璛	257
皒	256
眏	254
禖	253
禬	252
稭	251
穻	250
箣	248
籏	247
耇	246
蝼	245
觝	243
趵	242
蹊	241
郗	240
鍌	238
鐗	237
霈	236
坧	235
夆	233
廛	232
悺	231
敭	230
敻	229
旡	227
歔	226
毞	225
溂	224
焮	222
砅	221
硔	220
綋	219
翛	217
耓	216
耖	215
茇	214
蜿	212
貮	211
轘	210
辚	209
逅	208
郳	206
鬶	205
鹖	204
俤	203
僓	201
呫	200
垙	199
埢	198
堥	196
媓	195
寑	194
嵚	193
徃	192
忑	190
忬	189
忳	188
抅	187
択	185
挌	184
搨	183
楘	182
潸	180
焴	179
煶	178
熀	177
猺	175
睵	174
磃	173
秗	172
糈	171
肐	169
脋	168
腃	167
舾	166
荏	164
蓧	163
鄚	162
錬	161
霨	159
𨱔	158
仃	157
仛	156
冩	154
劋	153
垪	152
夌	151
奓	150
敺	148
斁	147
栄	146
棅	145
泔	143
狢	142
猡	141
獂	140
珔	138
瑺	137
畳	136
禘	135
竒	134
笘	132
筚	131
粛	130
縠	129
翾	127
臑	126
荛	125
逹	124
鹌	122
齮	121
𧮪	120
丬	119
坰	117
塱	116
榚	115
氷	114
汋	113
渟	111
猋	110
玚	109
痱	108
瘨	106
碡	105
竴	104
竻	103
翙	101
莿	100
踦	99
逎	98
鄎	97
閙	95
鹍	94
倷	93
噤	92
囦	90
夐	89
嵙	88
巎	87
庳	85
徜	84
昐	83
曶	82
楡	80
溽	79
漒	78
潪	77
烶	76
癶	74
眊	73
箢	72
糀	71
糺	69
羮	68
臮	67
芚	66
芼	64
苭	63
萡	62
螃	61
衖	59
袮	58
逌	57
鑪	56
铇	55
閧	53
鳛	52
勲	51
垶	50
媷	48
嫳	47
孞	46
惁	45
揞	43
摃	42
曧	41
槜	40
灜	39
琈	37
盻	36
稛	35
竨	34
竫	32
箎	31
篪	30
粃	29
翥	27
脁	26
臿	25
舲	24
萏	22
葎	21
蒗	20
薫	19
踣	18
軆	16
迮	15
銲	14
饸	13
馓	11
骜	10
𫄨	9
乭	8
倰	6
媜	5
幇	4
拑	3
朸	1
